qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	HMW_gene_callers_id	genome	genome_gene_callers_id
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1552-00000000001_split_00067_50006	76.629	445	98	6	489	930	3921	4362	3.23E-64	241	10538844	HIMB1552	50006
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1748-00000000001_split_00024_92017	95.931	4153	167	2	1	4152	2881	7032	0	6732	10538844	HIMB1748	92017
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1748-00000000001_split_00024_92017	76.629	445	98	6	489	930	3921	4362	3.23E-64	241	10538844	HIMB1748	92017
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1526-00000000001_split_00018_28986	95.931	4153	167	2	1	4152	2881	7032	0	6732	10538844	HIMB1526	28986
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1526-00000000001_split_00018_28986	76.629	445	98	6	489	930	3921	4362	3.23E-64	241	10538844	HIMB1526	28986
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1636-00000000001_split_00047_12598	95.931	4153	167	2	1	4152	2881	7032	0	6732	10538844	HIMB1636	12598
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1636-00000000001_split_00047_12598	76.629	445	98	6	489	930	3921	4362	3.23E-64	241	10538844	HIMB1636	12598
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1662-00000000001_split_00005_24052	95.906	4152	170	0	1	4152	2881	7032	0	6726	10538844	HIMB1662	24052
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1662-00000000001_split_00005_24052	77.528	445	94	6	489	930	3921	4362	6.90E-71	263	10538844	HIMB1662	24052
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1593-00000000001_split_00025_75593	95.641	4152	181	0	1	4152	2800	6951	0	6665	10538844	HIMB1593	75593
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1593-00000000001_split_00025_75593	79.167	624	124	6	549	1169	3624	4244	2.31E-120	427	10538844	HIMB1593	75593
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1593-00000000001_split_00025_75593	77.528	445	94	5	489	930	3840	4281	6.90E-71	263	10538844	HIMB1593	75593
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1723-00000000001_split_00021_65759	95.592	4152	183	0	1	4152	2800	6951	0	6654	10538844	HIMB1723	65759
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1723-00000000001_split_00021_65759	76.629	445	98	6	489	930	3840	4281	3.23E-64	241	10538844	HIMB1723	65759
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1490-00000000005_split_00004_108996	93.088	4152	287	0	1	4152	2800	6951	0	6078	10538844	HIMB1490	108996
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1490-00000000005_split_00004_108996	76.758	697	154	7	444	1136	3519	4211	5.08E-107	383	10538844	HIMB1490	108996
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1490-00000000005_split_00004_108996	77.928	444	94	4	489	930	3840	4281	3.19E-74	274	10538844	HIMB1490	108996
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1491-00000000001_split_00009_94068	93.088	4152	287	0	1	4152	2800	6951	0	6078	10538844	HIMB1491	94068
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1491-00000000001_split_00009_94068	76.758	697	154	7	444	1136	3519	4211	5.08E-107	383	10538844	HIMB1491	94068
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1491-00000000001_split_00009_94068	77.928	444	94	4	489	930	3840	4281	3.19E-74	274	10538844	HIMB1491	94068
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1488-00000000001_split_00015_92613	92.567	4157	299	8	1	4152	3658	7809	0	5956	10538844	HIMB1488	92613
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1488-00000000001_split_00015_92613	76.081	740	165	12	712	1445	4093	4826	8.50E-105	375	10538844	HIMB1488	92613
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1488-00000000001_split_00015_92613	77.67	412	88	4	489	898	4698	5107	1.93E-66	248	10538844	HIMB1488	92613
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB122-00000000001_split_00009_8659	91.092	4165	345	25	1	4152	3658	7809	0	5613	10538844	HIMB122	8659
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB122-00000000001_split_00009_8659	79.253	482	98	2	558	1038	4767	5247	1.44E-92	335	10538844	HIMB122	8659
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1765-00000000001_split_00063_114654	90.418	4164	369	27	4	4152	2800	6948	0	5452	10538844	HIMB1765	114654
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1765-00000000001_split_00063_114654	77.107	878	187	13	444	1314	3516	4386	6.25E-141	496	10538844	HIMB1765	114654
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1765-00000000001_split_00063_114654	76.099	728	170	4	720	1445	3240	3965	2.36E-105	377	10538844	HIMB1765	114654
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1765-00000000001_split_00063_114654	77.627	590	126	5	418	1004	3766	4352	3.98E-98	353	10538844	HIMB1765	114654
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1521-00000000001_split_00007_32717	90.173	4162	383	23	4	4152	2872	7020	0	5397	10538844	HIMB1521	32717
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1521-00000000001_split_00007_32717	78.927	522	104	5	489	1007	3909	4427	5.15E-97	350	10538844	HIMB1521	32717
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1513-00000000001_split_00009_17062	90.173	4162	383	23	4	4152	2872	7020	0	5397	10538844	HIMB1513	17062
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1513-00000000001_split_00009_17062	78.927	522	104	5	489	1007	3909	4427	5.15E-97	350	10538844	HIMB1513	17062
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1507-00000000001_split_00009_127853	93.835	3585	219	2	569	4152	4487	8070	0	5395	10538844	HIMB1507	127853
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1507-00000000001_split_00009_127853	91.243	708	59	3	1	706	2887	3593	0	961	10538844	HIMB1507	127853
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1507-00000000001_split_00009_127853	77.027	444	98	4	489	930	4959	5400	1.49E-67	252	10538844	HIMB1507	127853
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB140-00000000001_split_00032_2118	90.041	4167	385	26	1	4152	2800	6951	0	5369	10538844	HIMB140	2118
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB140-00000000001_split_00032_2118	81.19	521	90	6	491	1007	3842	4358	6.48E-116	412	10538844	HIMB140	2118
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1506-00000000001_split_00049_122531	89.7	4165	403	23	1	4152	2881	7032	0	5291	10538844	HIMB1506	122531
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1506-00000000001_split_00049_122531	79.502	522	101	5	489	1007	3921	4439	5.12E-102	366	10538844	HIMB1506	122531
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1701-00000000001_split_00034_39781	96.462	3109	110	0	1041	4149	4128	7236	0	5132	10538844	HIMB1701	39781
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1701-00000000001_split_00034_39781	86.364	902	115	8	1	898	3640	4537	0	977	10538844	HIMB1701	39781
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1701-00000000001_split_00034_39781	79.612	412	74	9	763	1169	4126	4532	4.10E-78	287	10538844	HIMB1701	39781
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1542-00000000002_split_00008_42065	96.082	3114	118	4	1041	4152	4140	7251	0	5072	10538844	HIMB1542	42065
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1542-00000000002_split_00008_42065	91.88	899	71	2	1	898	3652	4549	0	1254	10538844	HIMB1542	42065
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1770-00000000001_split_00027_117084	88.646	4166	445	25	1	4152	2881	7032	0	5048	10538844	HIMB1770	117084
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1770-00000000001_split_00027_117084	79.119	522	103	5	489	1007	3921	4439	1.11E-98	355	10538844	HIMB1770	117084
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1493-00000000001_split_00045_98387	88.646	4166	445	25	1	4152	2881	7032	0	5048	10538844	HIMB1493	98387
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1493-00000000001_split_00045_98387	79.119	522	103	5	489	1007	3921	4439	1.11E-98	355	10538844	HIMB1493	98387
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1518-00000000001_split_00054_23563	88.646	4166	445	25	1	4152	2881	7032	0	5048	10538844	HIMB1518	23563
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1518-00000000001_split_00054_23563	79.119	522	103	5	489	1007	3921	4439	1.11E-98	355	10538844	HIMB1518	23563
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1758-00000000001_split_00009_109260	90.912	3609	300	24	558	4152	3843	7437	0	4822	10538844	HIMB1758	109260
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1758-00000000001_split_00009_109260	87.729	709	82	5	1	706	2254	2960	0	822	10538844	HIMB1758	109260
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1758-00000000001_split_00009_109260	79.752	484	92	5	558	1038	4395	4875	6.66E-96	346	10538844	HIMB1758	109260
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1430-00000000013_split_00011_44494	90.912	3609	300	24	558	4152	3843	7437	0	4822	10538844	HIMB1430	44494
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1430-00000000013_split_00011_44494	87.729	709	82	5	1	706	2254	2960	0	822	10538844	HIMB1430	44494
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1430-00000000013_split_00011_44494	79.752	484	92	5	558	1038	4395	4875	6.66E-96	346	10538844	HIMB1430	44494
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1611-00000000001_split_00048_82585	90.912	3609	300	24	558	4152	3843	7437	0	4822	10538844	HIMB1611	82585
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1611-00000000001_split_00048_82585	87.729	709	82	5	1	706	2254	2960	0	822	10538844	HIMB1611	82585
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1611-00000000001_split_00048_82585	79.752	484	92	5	558	1038	4395	4875	6.66E-96	346	10538844	HIMB1611	82585
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1746-00000000002_split_00003_73135	86.884	4163	512	24	1	4152	3610	7749	0	4632	10538844	HIMB1746	73135
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1746-00000000002_split_00003_73135	79.769	519	99	5	489	1004	4650	5165	1.10E-103	372	10538844	HIMB1746	73135
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1577-00000000001_split_00048_64710	93.818	2847	176	0	1306	4152	3850	6696	0	4283	10538844	HIMB1577	64710
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1577-00000000001_split_00048_64710	90.55	709	62	4	1	706	2893	3599	0	933	10538844	HIMB1577	64710
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1631-00000000001_split_00064_5968	93.818	2847	176	0	1306	4152	3850	6696	0	4283	10538844	HIMB1631	5968
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1631-00000000001_split_00064_5968	90.55	709	62	4	1	706	2893	3599	0	933	10538844	HIMB1631	5968
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB2211-00000000001_split_00048_89742	84.612	4172	602	39	1	4152	3640	7791	0	4111	10538844	HIMB2211	89742
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1559-00000000001_split_00066_54801	87.064	3610	416	41	569	4151	4397	7982	0	4032	10538844	HIMB1559	54801
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1559-00000000001_split_00066_54801	88.31	710	76	6	1	706	2797	3503	0	845	10538844	HIMB1559	54801
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1559-00000000001_split_00066_54801	80.998	521	95	4	489	1007	4869	5387	2.33E-115	411	10538844	HIMB1559	54801
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1559-00000000001_split_00066_54801	76.736	288	67	0	720	1007	936	1223	2.59E-40	161	10538844	HIMB1559	54801
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1587-00000000002_split_00026_72740	87.064	3610	416	41	569	4151	4397	7982	0	4032	10538844	HIMB1587	72740
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1587-00000000002_split_00026_72740	88.31	710	76	6	1	706	2797	3503	0	845	10538844	HIMB1587	72740
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1587-00000000002_split_00026_72740	80.998	521	95	4	489	1007	4869	5387	2.33E-115	411	10538844	HIMB1587	72740
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1587-00000000002_split_00026_72740	76.736	288	67	0	720	1007	936	1223	2.59E-40	161	10538844	HIMB1587	72740
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1597-00000000001_split_00025_79274	87.064	3610	416	41	569	4151	4397	7982	0	4032	10538844	HIMB1597	79274
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1597-00000000001_split_00025_79274	88.31	710	76	6	1	706	2797	3503	0	845	10538844	HIMB1597	79274
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1597-00000000001_split_00025_79274	80.998	521	95	4	489	1007	4869	5387	2.33E-115	411	10538844	HIMB1597	79274
HMW_xHP1_014-c_000002034492_split_00001-10538844	HIMB1597-00000000001_split_00025_79274	76.736	288	67	0	720	1007	936	1223	2.59E-40	161	10538844	HIMB1597	79274
HMW_xHP1_014-c_000002207258_split_00001-11355373	HIMB1412-00000000001_split_00034_10700	99.068	322	3	0	1	322	301	622	4.78E-167	579	11355373	HIMB1412	10700
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB122-00000000001_split_00009_8659	95.599	1227	54	0	1	1227	1	1227	0	1967	11521376	HIMB122	8659
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1488-00000000001_split_00015_92613	95.518	1227	55	0	1	1227	1	1227	0	1962	11521376	HIMB1488	92613
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1577-00000000001_split_00048_64710	93.593	1233	73	1	1	1227	1	1233	0	1834	11521376	HIMB1577	64710
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1631-00000000001_split_00064_5968	93.593	1233	73	1	1	1227	1	1233	0	1834	11521376	HIMB1631	5968
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1662-00000000001_split_00005_24052	94.66	1161	54	7	71	1227	65	1221	0	1794	11521376	HIMB1662	24052
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1770-00000000001_split_00027_117084	94.574	1161	55	7	71	1227	65	1221	0	1788	11521376	HIMB1770	117084
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1493-00000000001_split_00045_98387	94.574	1161	55	7	71	1227	65	1221	0	1788	11521376	HIMB1493	98387
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1518-00000000001_split_00054_23563	94.574	1161	55	7	71	1227	65	1221	0	1788	11521376	HIMB1518	23563
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1507-00000000001_split_00009_127853	92.933	1231	79	7	1	1227	1	1227	0	1784	11521376	HIMB1507	127853
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1641-00000000001_split_00005_18483	94.488	1161	56	7	71	1227	65	1221	0	1783	11521376	HIMB1641	18483
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1710-00000000003_split_00024_57291	94.488	1161	56	7	71	1227	65	1221	0	1783	11521376	HIMB1710	57291
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1702-00000000001_split_00025_43079	94.488	1161	56	7	71	1227	65	1221	0	1783	11521376	HIMB1702	43079
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1556-00000000001_split_00005_51614	94.488	1161	56	7	71	1227	65	1221	0	1783	11521376	HIMB1556	51614
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1552-00000000001_split_00067_50006	94.488	1161	56	7	71	1227	65	1221	0	1783	11521376	HIMB1552	50006
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1748-00000000001_split_00024_92017	94.488	1161	56	7	71	1227	65	1221	0	1783	11521376	HIMB1748	92017
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1526-00000000001_split_00018_28986	94.488	1161	56	7	71	1227	65	1221	0	1783	11521376	HIMB1526	28986
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1636-00000000001_split_00047_12598	94.488	1161	56	7	71	1227	65	1221	0	1783	11521376	HIMB1636	12598
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1542-00000000002_split_00008_42065	94.229	1161	59	7	71	1227	65	1221	0	1766	11521376	HIMB1542	42065
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1506-00000000001_split_00049_122531	93.712	1161	65	7	71	1227	65	1221	0	1733	11521376	HIMB1506	122531
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1521-00000000001_split_00007_32717	91.286	1159	82	14	71	1227	68	1209	0	1563	11521376	HIMB1521	32717
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1513-00000000001_split_00009_17062	91.286	1159	82	14	71	1227	68	1209	0	1563	11521376	HIMB1513	17062
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1701-00000000001_split_00034_39781	91.199	1159	83	14	71	1227	68	1209	0	1557	11521376	HIMB1701	39781
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB2211-00000000001_split_00048_89742	91.113	1159	84	13	71	1227	68	1209	0	1552	11521376	HIMB2211	89742
HMW_xHP1_014-c_000002245325_split_00001-11521376	HIMB1746-00000000002_split_00003_73135	92.43	753	57	0	475	1227	427	1179	0	1075	11521376	HIMB1746	73135
HMW_xHP1_014-c_000002255910_split_00001-11569632	HIMB1412-00000000001_split_00034_10700	99.126	1945	17	0	1	1945	3892	5836	0	3498	11569632	HIMB1412	10700
HMW_xHP1_014-c_000002255910_split_00001-11569632	HIMB1412-00000000001_split_00034_10700	95.294	85	4	0	718	802	4405	4489	7.47E-33	135	11569632	HIMB1412	10700
HMW_xHP1_014-c_000002255910_split_00001-11569632	HIMB1412-00000000001_split_00034_10700	92.941	85	6	0	514	598	4609	4693	1.62E-29	124	11569632	HIMB1412	10700
HMW_xHP1_014-c_000002255910_split_00001-11569632	HIMB1427-00000000001_split_00001_32031	93.034	1048	73	0	898	1945	5167	6214	0	1531	11569632	HIMB1427	32031
HMW_xHP1_014-c_000002255910_split_00001-11569632	HIMB1420-00000000001_split_00002_21725	91.859	737	60	0	1209	1945	5865	6601	0	1029	11569632	HIMB1420	21725
HMW_xHP1_014-c_000002255910_split_00001-11569632	HIMB4-00000000001_split_00044_119221	84.638	345	48	4	526	867	3412	3754	5.31E-94	339	11569632	HIMB4	119221
HMW_xHP1_014-c_000002255910_split_00001-11569632	HIMB4-00000000001_split_00044_119221	90.909	77	7	0	514	590	3604	3680	2.11E-23	104	11569632	HIMB4	119221
HMW_xHP1_014-c_000002255910_split_00001-11569632	HIMB1505-00000000001_split_00039_112850	84.638	345	48	4	526	867	3412	3754	5.31E-94	339	11569632	HIMB1505	112850
HMW_xHP1_014-c_000002255910_split_00001-11569632	HIMB1505-00000000001_split_00039_112850	90.909	77	7	0	514	590	3604	3680	2.11E-23	104	11569632	HIMB1505	112850
HMW_xHP1_014-c_000002292611_split_00001-11725316	HIMB1412-00000000001_split_00034_10700	98.349	1635	26	1	1	1635	3118	4751	0	2868	11725316	HIMB1412	10700
HMW_xHP1_014-c_000002292611_split_00001-11725316	HIMB1412-00000000001_split_00034_10700	97.403	77	2	0	1492	1568	4405	4481	7.94E-32	132	11725316	HIMB1412	10700
HMW_xHP1_014-c_000002292611_split_00001-11725316	HIMB1412-00000000001_split_00034_10700	92.941	85	6	0	1288	1372	4609	4693	1.33E-29	124	11725316	HIMB1412	10700
HMW_xHP1_014-c_000002292611_split_00001-11725316	HIMB4-00000000001_split_00044_119221	85.231	325	43	4	1300	1622	3412	3733	2.62E-91	329	11725316	HIMB4	119221
HMW_xHP1_014-c_000002292611_split_00001-11725316	HIMB4-00000000001_split_00044_119221	83.636	110	18	0	1255	1364	3571	3680	1.73E-23	104	11725316	HIMB4	119221
HMW_xHP1_014-c_000002292611_split_00001-11725316	HIMB1505-00000000001_split_00039_112850	85.231	325	43	4	1300	1622	3412	3733	2.62E-91	329	11725316	HIMB1505	112850
HMW_xHP1_014-c_000002292611_split_00001-11725316	HIMB1505-00000000001_split_00039_112850	83.636	110	18	0	1255	1364	3571	3680	1.73E-23	104	11725316	HIMB1505	112850
HMW_xHP1_014-c_000002436564_split_00001-12299180	HIMB1564-00000000001_split_00021_55814	72.91	598	150	11	208	799	3037	3628	3.72E-51	196	12299180	HIMB1564	55814
HMW_xHP1_014-c_000002436564_split_00001-12299180	HIMB1770-00000000001_split_00027_117084	73.093	472	115	11	438	903	3540	4005	1.75E-39	158	12299180	HIMB1770	117084
HMW_xHP1_014-c_000002436564_split_00001-12299180	HIMB1493-00000000001_split_00045_98387	73.093	472	115	11	438	903	3540	4005	1.75E-39	158	12299180	HIMB1493	98387
HMW_xHP1_014-c_000002436564_split_00001-12299180	HIMB1518-00000000001_split_00054_23563	73.093	472	115	11	438	903	3540	4005	1.75E-39	158	12299180	HIMB1518	23563
HMW_xHP1_014-c_000002437577_split_00001-12303318	HIMB1758-00000000001_split_00009_109260	99.492	787	3	1	31	816	1888	2674	0	1430	12303318	HIMB1758	109260
HMW_xHP1_014-c_000002437577_split_00001-12303318	HIMB1430-00000000013_split_00011_44494	99.492	787	3	1	31	816	1888	2674	0	1430	12303318	HIMB1430	44494
HMW_xHP1_014-c_000002437577_split_00001-12303318	HIMB1611-00000000001_split_00048_82585	99.492	787	3	1	31	816	1888	2674	0	1430	12303318	HIMB1611	82585
HMW_xHP1_014-c_000002437577_split_00001-12303318	HIMB1559-00000000001_split_00066_54801	98.856	787	8	1	31	816	2431	3217	0	1402	12303318	HIMB1559	54801
HMW_xHP1_014-c_000002437577_split_00001-12303318	HIMB1587-00000000002_split_00026_72740	98.856	787	8	1	31	816	2431	3217	0	1402	12303318	HIMB1587	72740
HMW_xHP1_014-c_000002437577_split_00001-12303318	HIMB1597-00000000001_split_00025_79274	98.856	787	8	1	31	816	2431	3217	0	1402	12303318	HIMB1597	79274
HMW_xHP1_014-c_000002437577_split_00001-12303318	HIMB1641-00000000001_split_00005_18483	89.057	795	73	11	31	816	2512	3301	0	974	12303318	HIMB1641	18483
