items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	AAI_min	AAI_max	AAI_avg	ECGs_and_EAGs!EAG	ECGs_and_EAGs!ECG	ECGs_and_EAGs!NA	EAG_ECG_ratio
GC_00003935	2	2	1	0	0.768603465851172	0.996951219512196	0.868010681236897	0.701219512195122	0.701219512195122	0.701219512195122	1	0	1	1.0
GC_00003936	2	2	1	0	0.760683760683761	1.0	0.864077669902913	0.675213675213675	0.675213675213675	0.675213675213675	2	0	0	1.0
GC_00003937	2	2	1	0	0.98989898989899	1.0	0.99492385786802	0.98989898989899	0.98989898989899	0.98989898989899	0	2	0	0.0
GC_00003938	2	2	1	0	0.652380952380952	1.0	0.789625360230548	0.557142857142857	0.557142857142857	0.557142857142857	2	0	0	1.0
GC_00003939	2	2	1	0	1.0	0.507733603221047	0.673505720289513	0.125827814569536	0.125827814569536	0.125827814569536	0	2	0	0.0
GC_00003940	2	2	1	0	0.615069615069615	0.995116017066974	0.760242314117323	0.530562347188264	0.530562347188264	0.530562347188264	2	0	0	1.0
GC_00003941	2	2	1	0	0.666666666666667	1.0	0.8	0.608695652173913	0.608695652173913	0.608695652173913	0	2	0	0.0
GC_00003942	2	2	1	0	0.952830188679245	1.0	0.975845410628019	0.943396226415094	0.943396226415094	0.943396226415094	0	2	0	0.0
GC_00003943	2	2	1	0	0.792494481236203	1.0	0.884236453201971	0.728476821192053	0.728476821192053	0.728476821192053	1	0	1	1.0
GC_00003944	2	2	1	0	0.786384976525822	0.986183701122725	0.875023976714212	0.729166666666667	0.729166666666667	0.729166666666667	0	0	2	0.0
GC_00003945	2	2	1	0	0.602222222222222	0.962158808933003	0.740782973593631	0.480769230769231	0.480769230769231	0.480769230769231	2	0	0	1.0
GC_00003946	2	2	1	0	0.978205128205128	1.0	0.98898250162022	0.973076923076923	0.973076923076923	0.973076923076923	1	1	0	0.5
GC_00003947	2	2	1	0	0.730021598272138	1.0	0.84394506866417	0.660907127429806	0.660907127429806	0.660907127429806	1	0	1	1.0
GC_00003948	2	2	1	0	0.846783625730994	1.0	0.917036098796707	0.8	0.8	0.8	1	1	0	0.5
GC_00003949	1	2	2	0	0.978835978835979	1.0	0.989304812834225	0.978835978835979	0.978835978835979	0.978835978835979	2	0	0	1.0
GC_00003950	2	2	1	0	0.74408014571949	1.0	0.853263707571801	0.685792349726776	0.685792349726776	0.685792349726776	2	0	0	1.0
GC_00003951	2	2	1	0	0.883333333333333	1.0	0.938053097345133	0.825	0.825	0.825	0	1	1	0.0
GC_00003952	2	2	1	0	0.912320483749055	1.0	0.954150197628458	0.868480725623583	0.868480725623583	0.868480725623583	1	0	1	1.0
GC_00003953	2	2	1	0	0.976083707025411	1.0	0.987897125567322	0.973094170403587	0.973094170403587	0.973094170403587	2	0	0	1.0
GC_00003954	2	2	1	0	0.986463620981388	1.0	0.993185689948893	0.979695431472081	0.979695431472081	0.979695431472081	0	2	0	0.0
GC_00003955	2	2	1	0	0.637901861252115	0.975493818038521	0.771378441326059	0.53960396039604	0.53960396039604	0.53960396039604	2	0	0	1.0
GC_00003956	2	2	1	0	0.986394557823129	1.0	0.993150684931507	0.986394557823129	0.986394557823129	0.986394557823129	0	0	2	0.0
GC_00003957	2	2	1	0	0.619909502262443	0.982281746031744	0.760116233205406	0.546666666666667	0.546666666666667	0.546666666666667	1	0	1	1.0
GC_00003958	2	2	1	0	0.739583333333333	1.0	0.850299401197605	0.675	0.675	0.675	2	0	0	1.0
GC_00003959	2	2	1	0	0.68	0.993377483443709	0.807345258825392	0.602649006622517	0.602649006622517	0.602649006622517	0	1	1	0.0
GC_00003960	2	2	1	0	0.931952662721893	0.931031090121999	0.931491648482208	0.843406593406593	0.843406593406593	0.843406593406593	0	2	0	0.0
GC_00003961	2	2	1	0	0.631481481481482	0.983696631237617	0.769186012527778	0.551912568306011	0.551912568306011	0.551912568306011	1	0	1	1.0
GC_00003962	2	2	1	0	0.626045400238949	0.975659428291009	0.762696205195244	0.510489510489511	0.510489510489511	0.510489510489511	1	0	1	1.0
GC_00003963	2	2	1	0	0.69047619047619	0.981772581487284	0.810753284253716	0.594512195121951	0.594512195121951	0.594512195121951	2	0	0	1.0
GC_00003964	2	2	1	0	0.952038369304556	1.0	0.975429975429975	0.935251798561151	0.935251798561151	0.935251798561151	1	1	0	0.5
GC_00003965	2	2	1	0	0.651960784313726	1.0	0.789317507418398	0.558823529411765	0.558823529411765	0.558823529411765	1	1	0	0.5
GC_00003966	2	2	1	0	1.0	0.792387350190821	0.884169763981498	0.764932562620424	0.764932562620424	0.764932562620424	2	0	0	1.0
GC_00003967	2	2	1	0	0.994350282485876	1.0	0.997167138810198	0.994350282485876	0.994350282485876	0.994350282485876	0	0	2	0.0
GC_00003968	2	2	1	0	0.845410628019324	1.0	0.916230366492147	0.797101449275362	0.797101449275362	0.797101449275362	0	2	0	0.0
GC_00003969	2	2	1	0	0.946727549467275	1.0	0.972634870992963	0.931506849315068	0.931506849315068	0.931506849315068	0	2	0	0.0
GC_00003970	2	2	1	0	0.999249249249249	1.0	0.999624483665039	0.997747747747748	0.997747747747748	0.997747747747748	2	0	0	1.0
GC_00003971	2	2	1	0	0.994871794871795	1.0	0.997429305912596	0.984615384615385	0.984615384615385	0.984615384615385	0	2	0	0.0
GC_00003972	2	2	1	0	0.925925925925926	1.0	0.961538461538461	0.903703703703704	0.903703703703704	0.903703703703704	0	0	2	0.0
GC_00003973	2	2	1	0	0.997326203208556	1.0	0.998661311914324	0.991978609625668	0.991978609625668	0.991978609625668	2	0	0	1.0
GC_00003974	2	2	1	0	0.675542406311637	0.994126323095611	0.804440397850855	0.555882352941176	0.555882352941176	0.555882352941176	2	0	0	1.0
GC_00003975	2	2	1	0	0.694690265486726	0.966197131433184	0.808251953735787	0.594017094017094	0.594017094017094	0.594017094017094	2	0	0	1.0
GC_00003976	2	2	1	0	1.0	0.997737556561086	0.998867497168743	0.997737556561086	0.997737556561086	0.997737556561086	2	0	0	1.0
GC_00003977	2	2	1	0	0.857142857142857	0.648970251716247	0.738669907970134	0.452173913043478	0.452173913043478	0.452173913043478	0	0	2	0.0
GC_00003978	2	2	1	0	0.757575757575758	1.0	0.862068965517241	0.681818181818182	0.681818181818182	0.681818181818182	0	0	2	0.0
GC_00003979	2	2	1	0	0.908872901678657	1.0	0.952261306532663	0.863309352517986	0.863309352517986	0.863309352517986	0	2	0	0.0
GC_00003980	2	2	1	0	0.819964349376114	0.979222926426014	0.892545095844026	0.743455497382199	0.743455497382199	0.743455497382199	0	2	0	0.0
GC_00003981	2	2	1	0	0.673245614035088	1.0	0.804718217562254	0.585526315789474	0.585526315789474	0.585526315789474	1	1	0	0.5
GC_00003982	2	2	1	0	0.663492063492063	0.996835443037975	0.796701135724183	0.560126582278481	0.560126582278481	0.560126582278481	0	1	1	0.0
GC_00003983	2	2	1	0	0.992156862745098	0.966300940438871	0.979058224256681	0.943181818181818	0.943181818181818	0.943181818181818	0	2	0	0.0
GC_00003984	2	2	1	0	0.651041666666667	0.811111111111111	0.722314572943877	0.481481481481481	0.481481481481481	0.481481481481481	0	1	1	0.0
GC_00003985	2	2	1	0	0.620847651775487	0.986509858180561	0.762086001541147	0.542372881355932	0.542372881355932	0.542372881355932	1	1	0	0.5
GC_00003986	2	2	1	0	0.863134657836645	1.0	0.92654028436019	0.814569536423841	0.814569536423841	0.814569536423841	0	0	2	0.0
GC_00003987	2	2	1	0	0.794444444444444	0.983606557377049	0.878963274086974	0.704918032786885	0.704918032786885	0.704918032786885	2	0	0	1.0
GC_00003988	2	2	1	0	0.685835995740149	0.984316409737514	0.808404817167118	0.578616352201258	0.578616352201258	0.578616352201258	2	0	0	1.0
GC_00003989	2	2	1	0	0.719298245614035	0.987012987012987	0.832153825610896	0.675324675324675	0.675324675324675	0.675324675324675	2	0	0	1.0
GC_00003990	2	2	1	0	0.990598290598291	1.0	0.995276942893946	0.987179487179487	0.987179487179487	0.987179487179487	2	0	0	1.0
GC_00003991	2	2	1	0	0.986729117876659	1.0	0.993320235756385	0.978922716627635	0.978922716627635	0.978922716627635	2	0	0	1.0
GC_00003992	2	2	1	0	0.643724696356275	0.995967741935484	0.782011330034548	0.560483870967742	0.560483870967742	0.560483870967742	0	1	1	0.0
GC_00003993	2	2	1	0	0.841763942931258	0.996124031007751	0.912461808205389	0.794573643410853	0.794573643410853	0.794573643410853	1	0	1	1.0
GC_00003994	2	2	1	0	0.991181657848324	1.0	0.995571302037201	0.984126984126984	0.984126984126984	0.984126984126984	0	0	2	0.0
GC_00003995	2	2	1	0	0.748124330117899	0.993620463668384	0.853571253865976	0.670926517571885	0.670926517571885	0.670926517571885	1	0	1	1.0
GC_00003996	2	2	1	0	0.905339805825243	1.0	0.95031847133758	0.861650485436893	0.861650485436893	0.861650485436893	0	2	0	0.0
GC_00003997	2	2	1	0	0.664277180406213	0.979132690882134	0.791543868034382	0.589473684210526	0.589473684210526	0.589473684210526	2	0	0	1.0
GC_00003998	2	2	1	0	0.642210144927536	0.997289972899725	0.781298800855825	0.550135501355014	0.550135501355014	0.550135501355014	1	0	1	1.0
GC_00003999	2	2	1	0	0.7117903930131	0.991360813099944	0.828630012698191	0.619047619047619	0.619047619047619	0.619047619047619	0	0	2	0.0
GC_00004000	2	2	1	0	0.983779399837794	0.992771168894969	0.988254831585649	0.968599033816425	0.968599033816425	0.968599033816425	0	0	2	0.0
GC_00004001	2	2	1	0	0.904214559386973	1.0	0.949698189134809	0.862068965517241	0.862068965517241	0.862068965517241	1	1	0	0.5
GC_00004002	2	2	1	0	0.846743295019157	0.910197368421052	0.877324470759892	0.71875	0.71875	0.71875	0	1	1	0.0
GC_00004003	2	2	1	0	0.65662100456621	1.0	0.792723263506064	0.567123287671233	0.567123287671233	0.567123287671233	2	0	0	1.0
GC_00004004	2	2	1	0	0.649325626204239	0.961505725781496	0.775165329036332	0.544444444444444	0.544444444444444	0.544444444444444	1	0	1	1.0
GC_00004005	2	2	1	0	0.67037037037037	0.983696631237617	0.797357149829816	0.590163934426229	0.590163934426229	0.590163934426229	1	1	0	0.5
GC_00004006	2	2	1	0	0.926315789473684	1.0	0.961748633879781	0.905263157894737	0.905263157894737	0.905263157894737	0	2	0	0.0
GC_00004007	2	2	1	0	0.778333333333333	1.0	0.87535145267104	0.735	0.735	0.735	2	0	0	1.0
GC_00004008	2	2	1	0	1.0	0.647972219223438	0.786387308796719	0.544491525423729	0.544491525423729	0.544491525423729	2	0	0	1.0
GC_00004009	2	2	1	0	0.827586206896552	0.983147149460709	0.89868452181185	0.757062146892655	0.757062146892655	0.757062146892655	2	0	0	1.0
GC_00004010	2	2	1	0	0.891975308641975	1.0	0.942903752039152	0.87962962962963	0.87962962962963	0.87962962962963	1	1	0	0.5
GC_00004011	2	2	1	0	0.850111856823266	0.996655518394648	0.917569461888131	0.795986622073579	0.795986622073579	0.795986622073579	1	1	0	0.5
GC_00004012	2	2	1	0	0.993103448275862	1.0	0.996539792387543	0.993103448275862	0.993103448275862	0.993103448275862	2	0	0	1.0
GC_00004013	2	2	1	0	0.73768115942029	0.974846736386584	0.839841584496839	0.63135593220339	0.63135593220339	0.63135593220339	1	0	1	1.0
GC_00004014	2	2	1	0	0.969278033794163	1.0	0.984399375975039	0.963133640552995	0.963133640552995	0.963133640552995	0	2	0	0.0
GC_00004015	2	2	1	0	0.956989247311828	0.941056910569105	0.948956210346932	0.878787878787879	0.878787878787879	0.878787878787879	1	1	0	0.5
GC_00004016	2	2	1	0	0.640427599611273	0.969142619356288	0.771219141707837	0.533898305084746	0.533898305084746	0.533898305084746	1	0	1	1.0
GC_00004017	2	2	1	0	0.99290780141844	1.0	0.99644128113879	0.978723404255319	0.978723404255319	0.978723404255319	1	1	0	0.5
GC_00004018	2	2	1	0	0.948991696322657	1.0	0.973828362751065	0.939501779359431	0.939501779359431	0.939501779359431	1	1	0	0.5
GC_00004019	2	2	1	0	0.977591036414566	1.0	0.988668555240793	0.966386554621849	0.966386554621849	0.966386554621849	2	0	0	1.0
GC_00004020	2	2	1	0	0.687315634218289	0.517519168593984	0.590452757095062	0.10880829015544	0.10880829015544	0.10880829015544	1	0	1	1.0
GC_00004021	2	2	1	0	0.72172619047619	0.907731487527751	0.804112432390655	0.576612903225806	0.576612903225806	0.576612903225806	1	1	0	0.5
GC_00004022	2	2	1	0	0.933558558558559	0.996632996632997	0.964065210259675	0.919191919191919	0.919191919191919	0.919191919191919	2	0	0	1.0
GC_00004023	2	2	1	0	0.732888888888889	0.998668442077224	0.845381197368738	0.640479360852197	0.640479360852197	0.640479360852197	2	0	0	1.0
GC_00004024	2	2	1	0	0.890196078431372	1.0	0.941908713692946	0.835294117647059	0.835294117647059	0.835294117647059	1	1	0	0.5
GC_00004025	2	2	1	0	0.99931129476584	1.0	0.999655528763348	0.997933884297521	0.997933884297521	0.997933884297521	0	0	2	0.0
GC_00004026	2	2	1	0	0.668737060041408	0.964288290888104	0.789767674229693	0.568862275449102	0.568862275449102	0.568862275449102	2	0	0	1.0
GC_00004027	2	2	1	0	0.931972789115646	1.0	0.964788732394366	0.877551020408163	0.877551020408163	0.877551020408163	1	1	0	0.5
GC_00004028	2	2	1	0	0.677621283255086	0.990697674418606	0.804783553372135	0.562790697674419	0.562790697674419	0.562790697674419	2	0	0	1.0
GC_00004029	2	2	1	0	0.644278606965174	0.94273839759871	0.7654438229594	0.536299765807963	0.536299765807963	0.536299765807963	2	0	0	1.0
GC_00004030	2	2	1	0	0.739181286549708	0.99304354182403	0.847510312543553	0.668989547038328	0.668989547038328	0.668989547038328	1	1	0	0.5
GC_00004031	2	2	1	0	0.919003115264797	0.925112443778112	0.92204765979368	0.818965517241379	0.818965517241379	0.818965517241379	0	0	2	0.0
GC_00004032	2	2	1	0	0.979101358411703	1.0	0.989440337909187	0.974921630094044	0.974921630094044	0.974921630094044	0	0	2	0.0
GC_00004033	2	2	1	0	0.968152866242038	1.0	0.983818770226537	0.949044585987261	0.949044585987261	0.949044585987261	1	1	0	0.5
GC_00004034	2	2	1	0	0.753045404208195	0.990164147993745	0.855477828373023	0.657894736842105	0.657894736842105	0.657894736842105	2	0	0	1.0
GC_00004035	2	2	1	0	0.650196078431373	0.966193828950095	0.777306806630147	0.534090909090909	0.534090909090909	0.534090909090909	2	0	0	1.0
GC_00004036	2	2	1	0	0.955246913580247	0.864201016374929	0.907445978545153	0.802371541501976	0.802371541501976	0.802371541501976	0	2	0	0.0
GC_00004037	2	2	1	0	0.815151515151515	1.0	0.898163606010017	0.769090909090909	0.769090909090909	0.769090909090909	1	1	0	0.5
GC_00004038	2	2	1	0	0.865917602996255	1.0	0.928141308711361	0.826966292134831	0.826966292134831	0.826966292134831	0	2	0	0.0
GC_00004039	2	2	1	0	0.992967651195499	1.0	0.996471418489767	0.987341772151899	0.987341772151899	0.987341772151899	0	0	2	0.0
GC_00004040	2	2	1	0	0.947791164658635	1.0	0.97319587628866	0.939759036144578	0.939759036144578	0.939759036144578	0	2	0	0.0
GC_00004041	2	2	1	0	0.701915708812261	1.0	0.824853669518235	0.611494252873563	0.611494252873563	0.611494252873563	2	0	0	1.0
GC_00004042	2	2	1	0	0.666666666666667	0.99476439790576	0.798319327731093	0.565445026178011	0.565445026178011	0.565445026178011	0	0	2	0.0
GC_00004043	2	2	1	0	0.849557522123894	1.0	0.91866028708134	0.761061946902655	0.761061946902655	0.761061946902655	1	0	1	1.0
GC_00004044	2	2	1	0	0.681313131313131	0.976462853385931	0.80261382767237	0.599112426035503	0.599112426035503	0.599112426035503	1	1	0	0.5
GC_00004045	2	2	1	0	0.802768166089965	0.9798339674853	0.882507097165009	0.732203389830508	0.732203389830508	0.732203389830508	0	1	1	0.0
GC_00004046	2	2	1	0	0.665784832451499	0.986972509671507	0.795169756912778	0.587467362924282	0.587467362924282	0.587467362924282	1	0	1	1.0
GC_00004047	2	2	1	0	0.822033898305085	0.99788583509514	0.901463914075038	0.769556025369979	0.769556025369979	0.769556025369979	1	0	1	1.0
GC_00004048	2	2	1	0	0.666666666666667	0.973287240729102	0.791312679655063	0.555984555984556	0.555984555984556	0.555984555984556	2	0	0	1.0
GC_00004049	1	2	2	0	0.825	0.520756900070352	0.638487445296518	0.161839863713799	0.161839863713799	0.161839863713799	0	0	2	0.0
GC_00004050	2	2	1	0	0.65658475110271	0.988806048514117	0.789155954200895	0.564485981308411	0.564485981308411	0.564485981308411	0	2	0	0.0
GC_00004051	2	2	1	0	0.646929824561403	0.987076441473834	0.781599437388683	0.558441558441558	0.558441558441558	0.558441558441558	2	0	0	1.0
GC_00004052	2	2	1	0	0.96875	1.0	0.984126984126984	0.947916666666667	0.947916666666667	0.947916666666667	0	2	0	0.0
GC_00004053	2	2	1	0	0.666666666666667	1.0	0.8	0.566473988439306	0.566473988439306	0.566473988439306	0	2	0	0.0
GC_00004054	2	2	1	0	0.951807228915663	1.0	0.975308641975309	0.951807228915663	0.951807228915663	0.951807228915663	2	0	0	1.0
GC_00004055	2	2	1	0	0.727520435967302	0.994587310003532	0.840345321103469	0.64769647696477	0.64769647696477	0.64769647696477	1	0	1	1.0
GC_00004056	2	2	1	0	0.663544106167057	0.986175263022834	0.793311633054152	0.572748267898383	0.572748267898383	0.572748267898383	1	1	0	0.5
GC_00004057	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004058	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004059	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004060	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004061	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004062	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004063	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00004064	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004065	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004066	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004067	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004068	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004069	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00004070	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004071	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004072	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00004073	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004074	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00004075	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004076	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004077	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004078	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004079	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004080	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004081	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004082	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004083	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004084	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004085	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00004086	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004087	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004088	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004089	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004090	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004091	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004092	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004093	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004094	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004095	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004096	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004097	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004098	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004099	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004100	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004101	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004102	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004103	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004104	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004105	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004106	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004107	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004108	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004109	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004110	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004111	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00004112	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004113	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004114	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004115	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004116	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004117	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004118	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004119	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004120	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004121	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004122	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004123	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004124	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004125	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004126	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004127	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	0	1	0.0
GC_00004128	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004129	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004130	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
GC_00004131	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	0.0
GC_00004132	1	1	1	0	1.0	1.0	1.0	0.0	0.0	0.0	1	0	0	1.0
